UserID,FirstName,LastName,DateOfBirth,Sex,Street,City,LicensePlate,Married,NumberPets,Duration,Amount,InstallmentRatePercentage,ResidenceDuration,NumberExistingCredits,NumberPeopleMaintenance,OwnCar,ForeignWorker,CheckingAccountStatus.lt.0,CheckingAccountStatus.0.to.200,CheckingAccountStatus.gt.200,CheckingAccountStatus.none,CreditHistory.NoCredit.AllPaid,CreditHistory.ThisBank.AllPaid,CreditHistory.PaidDuly,CreditHistory.Delay,CreditHistory.Critical,Purpose.NewCar,Purpose.UsedCar,Purpose.Furniture.Equipment,Purpose.Radio.Television,Purpose.DomesticAppliance,Purpose.Repairs,Purpose.Education,Purpose.Vacation,Purpose.Retraining,Purpose.Business,Purpose.Other,OtherDebtorsGuarantors.None,OtherDebtorsGuarantors.CoApplicant,OtherDebtorsGuarantors.Guarantor,Property.RealEstate,Property.Insurance,Property.CarOther,Property.Unknown,OtherInstallmentPlans.Bank,OtherInstallmentPlans.Stores,OtherInstallmentPlans.None,Housing.Rent,Housing.Own,Housing.ForFree,Job.UnemployedUnskilled,Job.UnskilledResident,Job.SkilledEmployee,Job.Management.SelfEmp.HighlyQualified,EmploymentDuration,SavingsAccountBonds,BadCredit
791-76-9909,Timothy,Hoffman,1973-02-06,M,92134 Jose Cove,North Judithbury,965 9ZQ,0.0,1.0,12,5623,1,3,2,2,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0,0.0,0
513-98-1922,Destiny,Aguirre,1996-03-14,F,20331 Douglas Mountains Apt. 510,Port Keith,QZO6754,1.0,0.0,9,2498,4,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,3.0,0.0,0
446-84-5705,David,Long,1988-03-06,M,754 Schmidt Rapids Apt. 242,North Judithbury,7-R7418,0.0,2.0,36,4291,4,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.0,0.0,1
260-65-0213,Cassandra,Cline,1970-01-15,F,563 Patrick Fall Apt. 375,North Judithbury,GAS 4515,1.0,1.0,12,3839,4,4,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,8.0,227.0,0
379-04-2510,Lisa,Johnson,2001-03-02,F,760 Hill Centers Apt. 797,Lisatown,FPX-810,1.0,1.0,18,3670,1,4,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1.0,0.0,1
858-87-5186,Michael,Thompson,1985-04-12,M,61070 Davis Plains,Port Keith,905GU,0.0,0.0,9,5038,2,2,2,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,4.0,0.0,0
178-82-0053,Steven,Jackson,2000-01-09,M,066 Calvin Views Apt. 412,Herrerafurt,49-B386,0.0,1.0,12,2320,4,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,2.0,0.0,0
642-03-2775,Eric,Castro,1974-05-14,M,7919 Davis Course,East Jill,LXC 259,1.0,0.0,18,2191,4,3,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,3.0,0.0,1
182-38-4250,Richard,Robinson,1961-10-30,M,1343 Lance Light Suite 242,North Judithbury,563-343,0.0,0.0,12,4043,3,3,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,12.0,0.0,1
213-44-8254,Melissa,Baker,1964-03-06,F,9558 Gallegos Spur Apt. 096,Lake Debra,RSG 654,1.0,2.0,12,693,4,3,4,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,6.0,0.0,0
331-90-1714,Kristen,Paul,1980-01-14,F,83437 Johnson Crescent Apt. 727,Port Keith,6KL S90,1.0,0.0,24,3537,4,4,2,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1.0,293.0,0
829-79-7479,Lori,Booth,1985-02-12,F,67551 Robin Inlet,Ericmouth,HOR 207,1.0,2.0,21,2830,4,4,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,9.0,1777.0,0
608-04-2688,Linda,Neal,2000-06-14,F,3459 Olson Locks Suite 038,Herrerafurt,NNY I96,1.0,1.0,24,4892,3,4,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,4.0,0.0,1
675-19-3284,Jose,Nielsen,1980-09-19,M,225 Tara Inlet,Herrerafurt,25-76270,0.0,0.0,24,2444,4,3,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,8.0,19.0,1
564-88-6457,Sonya,Turner,1989-09-20,F,33613 Gail Vista,West Michael,517 APF,1.0,0.0,6,1676,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.0,176.0,1
028-29-9971,Melissa,Durham,1997-11-23,F,3162 Hines Dale Suite 546,East Jill,81M 579,1.0,2.0,24,2596,4,4,2,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,7.0,0.0,1
670-24-6975,Christopher,Young,1986-02-17,M,8099 Melendez Rue Apt. 273,Ramirezstad,156 GJN,0.0,1.0,24,7634,1,4,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2.0,0.0,1
703-59-0190,Chris,Collins,1990-08-05,M,46226 Steven Corner Suite 160,East Jill,HKE 986,0.0,0.0,18,4995,2,2,2,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,4.0,0.0,1
545-98-6283,John,Choi,1989-10-08,M,0464 Cassandra Unions Suite 857,North Judithbury,126-KRL,0.0,1.0,24,6953,1,2,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,4.0,0.0,0
614-88-6051,Sheila,Miller,1977-04-09,F,9438 Graham Mountain,East Jill,750BDP,1.0,0.0,7,4192,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0,0.0,0
087-69-1550,Darlene,Rogers,1991-01-14,F,84245 Smith Islands Suite 091,North Judithbury,863 XB2,1.0,2.0,9,1652,4,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1.0,0.0,1
743-11-5535,Beth,Thomas,1986-09-01,F,4579 Samantha Village Suite 015,North Judithbury,168 BET,1.0,2.0,24,3307,4,4,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,5.0,0.0,1
588-61-3526,Tammy,Curry,1994-01-12,F,0241 Sanford Underpass Apt. 944,Ramirezstad,30Q RZ5,1.0,1.0,36,6028,4,2,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,4.0,0.0,1
474-77-5213,Paige,Kim,1999-06-06,F,8096 Erika Groves,North Noahstad,0NG6244,1.0,2.0,10,2295,4,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0.0,0.0,0
875-96-8176,Brent,Walker,1999-06-11,M,19497 Walters Isle Suite 780,West Michael,7KKL 27,0.0,0.0,24,5090,4,4,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,4.0,595.0,0
160-80-9584,Daniel,Wolfe,1946-08-09,M,6091 Hoffman Key Apt. 385,Robinsonshire,770 JYK,0.0,2.0,24,8147,3,2,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1.0,0.0,0
183-21-6572,Carol,Bell,1970-12-25,F,0487 Nicholas Plain Apt. 691,North Judithbury,MG-3194,1.0,1.0,36,4808,4,4,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1.0,369.0,1
402-29-6619,Joshua,Bell,1987-11-30,M,9455 Elizabeth Spur,West Michael,Y88 8UK,0.0,2.0,18,3692,4,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0,0.0,0
230-18-9990,Johnny,Marshall,1976-01-10,M,26408 Hines Shoal Apt. 169,Lisatown,NNN 309,0.0,2.0,15,2340,4,4,1,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,7.0,399.0,0
484-92-3274,Lisa,Duarte,1999-02-11,F,59329 Cohen Land Apt. 968,Port Jesseville,532 GFO,1.0,0.0,12,1334,4,3,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,,425.0,1
894-21-4012,Erica,Carter,1973-05-13,F,97739 Fritz Underpass,North Noahstad,KOQ 195,1.0,1.0,10,2232,1,4,1,2,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,11.0,482.0,1
493-93-0980,Julia,Rivers,1993-05-23,F,068 Atkins Cliffs,North Judithbury,81-9807I,1.0,1.0,21,6043,4,2,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.0,1807.0,0
146-32-7907,Eileen,Ross,2000-03-29,F,6876 Dale Vista,Lake Debra,YS1 2565,1.0,1.0,24,6538,1,4,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,2.0,0.0,0
780-18-2426,Christine,Davis,1998-08-04,F,7345 Norris Isle,North Judithbury,94-WI90,1.0,2.0,18,3254,4,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,4.0,0.0,1
880-50-4216,Joseph,Johnson,1972-10-26,M,544 Ashley Inlet Suite 742,East Jill,294-ZWE,0.0,2.0,48,21967,2,2,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,3.0,136.0,0
353-83-2554,Mark,Johnson,1995-04-24,M,429 Jordan Stravenue,Lisatown,792 XQM,0.0,1.0,60,16483,2,2,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,3.0,179.0,0
667-26-5841,Kevin,Mason,1983-07-10,M,7287 Timothy Light Apt. 153,North Judithbury,491 GHE,0.0,1.0,6,6617,1,3,3,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,4.0,0.0,0
867-95-8811,Kathleen,Hudson,1999-08-30,F,833 Beck Locks,Lake Roberto,DKQ-1488,1.0,0.0,30,6194,2,4,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,2.0,132.0,1
624-35-9044,Shane,Waller,1972-03-02,M,9833 Robles Falls,Ramirezstad,UHH 720,0.0,0.0,12,1152,4,2,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,3.0,0.0,0
202-62-1908,Donald,Paul,1994-11-14,M,84033 Brenda Prairie,Ramirezstad,051-ODR,0.0,0.0,21,6574,2,3,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,5.0,0.0,0
774-59-0009,Jeremy,Alvarez,1990-04-28,M,939 Evans Branch,East Jill,7ND 399,0.0,1.0,18,2754,3,2,2,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,3.0,0.0,1
115-97-2985,David,Russell,1982-12-31,M,2587 Bean Hills Suite 835,New Jessica,847VR,0.0,1.0,48,7045,4,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,4.0,259.0,1
514-40-5244,Katherine,Flores,2000-04-30,F,2216 Davis Wall Suite 582,West Michael,MYD 334,1.0,2.0,12,3344,4,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0.0,0.0,0
808-54-4414,Randall,Kennedy,1956-12-04,M,392 Moore Trafficway Suite 229,North Judithbury,87FK9,0.0,1.0,18,4680,4,4,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3.0,0.0,1
839-91-3314,Darryl,Baker,1987-04-23,M,2455 Cole Manors Suite 606,Lake Debra,2NLU740,0.0,2.0,15,3562,4,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,12.0,279.0,0
741-62-9715,Daniel,Moran,1981-02-04,M,0566 Grant Streets Apt. 398,Port Keith,11-I325,0.0,1.0,6,3809,2,2,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,4.0,0.0,0
379-57-4657,John,Maddox,1992-04-25,M,673 Benitez Radial,West Michael,5BD B48,0.0,2.0,9,2587,2,3,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,7.0,297.0,1
571-68-4775,Brian,Taylor,1985-06-28,M,6229 Andrews Points,North Judithbury,735984,0.0,0.0,42,7276,4,4,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,4.0,854.0,0
766-03-2299,Michael,Taylor,1957-01-24,M,557 Jack Mountain,East Jessetown,4O 4L9KGV,0.0,1.0,9,6898,1,4,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,15.0,273.0,0
095-72-1841,Barbara,Jenkins,1994-03-16,F,0808 Smith Mews Apt. 858,Port Jesseville,JSK-119,1.0,2.0,24,6588,2,4,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,4.0,0.0,0
187-83-9425,Joseph,Lindsey,1978-03-24,M,793 Katie Meadows,North Judithbury,251OO,0.0,1.0,18,2795,4,3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2.0,0.0,1
789-74-5811,Gerald,Rose,1997-11-26,M,69409 Smith Fork Suite 624,Lake Roberto,5S VY873,0.0,1.0,15,2599,4,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0.0,328.0,0
892-41-3771,Stephanie,Espinoza,2003-02-21,F,23421 Amanda Vista,North Judithbury,515 YER,1.0,0.0,9,3564,2,2,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0.0,0.0,1
458-57-6541,Mary,Harris,1996-07-07,F,4335 Derrick Mill,Jacquelineland,M36 0AO,1.0,2.0,24,2439,3,4,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0.0,0.0,1
216-12-8306,Craig,Wise,1974-08-15,M,28981 Katherine Crest,North Judithbury,XTL-563,0.0,1.0,12,2507,4,4,3,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,14.0,0.0,0
719-11-6385,Heather,Scott,1992-09-29,F,0066 Nixon Courts,Lake Chad,164 LJ3,1.0,2.0,24,2477,4,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,7.0,585.0,0
888-95-4802,Shawn,Smith,1999-07-01,M,502 Gregory Branch Apt. 822,North Judithbury,PYB 093,0.0,1.0,60,28175,2,4,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,6.0,0.0,0
641-48-4345,Jacqueline,Perry,1987-03-10,F,2282 Michael Creek,Lisatown,HAP 346,1.0,0.0,12,2687,4,3,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.0,0.0,0
358-29-1510,Marco,Johnson,1995-06-12,M,0702 Williams Lane,Robinsonshire,8-2210T,0.0,2.0,42,7866,3,2,2,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,7.0,0.0,1
201-17-3594,Jennifer,Jones,1994-08-31,F,6872 Larry Mountains Suite 258,Lake Chad,17T V79,1.0,2.0,18,1350,4,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,,0.0,1
685-76-8519,Jose,Trujillo,1984-04-13,M,11649 John Glen,New Roberttown,LXV 457,0.0,0.0,15,2354,4,4,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,13.0,0.0,0
012-74-7878,Jose,Huerta,1981-06-04,M,56529 Julie Union Suite 032,North Judithbury,03EU265,0.0,2.0,15,8321,3,2,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2.0,115.0,1
685-44-8505,John,Cooper,1989-01-14,M,3794 Wilson Harbors Suite 524,North Judithbury,8ZPY 71,1.0,2.0,24,3332,4,2,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,7.0,0.0,0
888-65-2992,Dennis,Casey,1990-05-05,M,082 Jeremy Mount Apt. 184,North Judithbury,768 1LJ,1.0,0.0,18,3384,4,1,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,4.0,0.0,0
171-48-2601,James,Pugh,1994-10-10,M,30358 Anna Pines,North Judithbury,BZR 5838,0.0,2.0,36,14364,4,4,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0.0,375.0,1
480-42-2231,Brett,Martin,1989-06-04,M,289 Garrison Harbors,North Judithbury,867MJM,0.0,1.0,30,8249,2,2,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1.0,0.0,0
401-76-3169,Mikayla,Evans,1994-09-27,F,8439 Brian Loop,North Judithbury,EPF3626,1.0,0.0,12,2495,2,2,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,4.0,985.0,1
319-68-1682,David,Bell,1983-05-28,M,2619 Jamie Divide,East Jill,501I8,0.0,1.0,24,1705,4,3,1,2,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,7.0,0.0,1
642-60-6979,Raymond,George,1982-03-25,M,741 Hernandez Throughway,Lake Roberto,0KI 641,0.0,2.0,12,1231,4,4,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2.0,0.0,1
337-54-4117,Kevin,Walter,1970-12-19,M,3811 Allen Vista Suite 660,West Michael,D44 8YI,0.0,1.0,48,13457,4,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,7.0,0.0,0
858-73-6158,William,Miller,1984-07-24,M,739 Walker Mews,Lake Chad,7ID89,0.0,2.0,12,3460,4,2,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,3.0,0.0,1
039-52-7075,Lawrence,Harrell,1976-09-30,M,91919 David Track Apt. 599,New Roberttown,05-7798M,0.0,0.0,24,4145,4,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,7.0,0.0,1
803-07-5317,Michael,Johnson,1979-12-04,M,51460 Atkinson Glen,East Jill,534 VL7,0.0,1.0,36,14555,2,4,4,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,15.0,298.0,1
104-93-1482,Jimmy,Ritter,1985-11-12,M,38856 Norman Extensions Suite 155,East Jessetown,35R XZ4,0.0,0.0,24,4223,4,3,2,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,6.0,0.0,0
596-40-8293,Mark,Edwards,1999-09-14,M,263 Chase Oval Suite 575,North Judithbury,2-25013,0.0,2.0,14,7151,1,4,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,,0.0,0
363-51-2180,Michael,Castro,1980-03-12,M,9131 Jennifer Wells,New Roberttown,25MI8,0.0,0.0,12,1598,4,4,1,2,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,16.0,0.0,1
897-29-7215,Thomas,Garcia,1984-08-22,M,915 Scott Canyon Apt. 824,New Kellystad,7333,0.0,2.0,48,18400,4,3,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,7.0,204.0,0
643-74-6343,Maria,Robinson,1994-02-03,F,3097 Perry Plaza,Robinsonshire,362-896,1.0,0.0,30,7598,2,1,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1.0,0.0,0
108-78-3733,Paul,Mann,1980-03-06,M,6553 Fernandez Club Apt. 538,Lisatown,8ED 785,0.0,0.0,18,11450,2,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,14.0,0.0,0
356-62-2423,Nathan,Robbins,1999-03-10,M,4907 Crawford Mews,North Judithbury,780-FAR,1.0,2.0,12,2335,3,4,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,3.0,0.0,0
584-66-6671,Arthur,Gomez,1997-07-24,M,409 Jordan Track Apt. 637,North Judithbury,453 RWV,1.0,1.0,12,1620,4,2,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1.0,563.0,1
340-12-1543,Charles,Ryan,1970-12-06,M,90591 Christina Pines Suite 233,Herrerafurt,22Y 071,0.0,1.0,21,4034,4,2,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,11.0,0.0,0
663-82-1337,Tracy,Berry,1986-12-31,M,6725 Cody Knoll Apt. 647,East Jill,246335,0.0,2.0,6,1890,4,1,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,,0.0,0
