UserID,FirstName,LastName,DateOfBirth,Sex,Street,City,LicensePlate,Married,NumberPets,Duration,Amount,InstallmentRatePercentage,ResidenceDuration,NumberExistingCredits,NumberPeopleMaintenance,OwnCar,ForeignWorker,EmploymentDuration,SavingsAccountBonds,BadCredit,Purpose,Property,Job,Housing,OtherDebtorsGuarantors,CreditHistory,CheckingAccountStatus,OtherInstallmentPlans
525-52-3164,Daniel,Diaz,1985-03-28,M,52312 Hill Flats,East Jill,584776,no,2.0,15,4248,2,2,1,1,no,yes,4.0,863.0,0,Purpose.UsedCar,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.gt.200,OtherInstallmentPlans.None
393-55-3273,David,Gonzalez,1986-08-24,M,1994 Laura Stravenue Suite 676,North Judithbury,45X 919,no,1.0,15,12330,1,2,1,2,no,yes,,248.0,1,Purpose.NewCar,Property.Insurance,Job.Management.SelfEmp.HighlyQualified,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.ThisBank.AllPaid,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
829-42-7036,Keith,Brooks,1994-02-11,M,2084 Carter Views,Lisatown,Q01 2LM,yes,1.0,24,2543,4,2,1,1,yes,yes,1.0,0.0,0,Purpose.Radio.Television,Property.Insurance,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.None
576-09-6318,Richard,Howard,1976-07-15,M,55251 Lucas Branch,North Judithbury,953-KGO,no,0.0,39,15458,4,2,1,1,no,yes,16.0,335.0,0,Purpose.UsedCar,Property.CarOther,Job.Management.SelfEmp.HighlyQualified,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.None
048-36-6902,Drew,Lewis,1994-07-02,M,84919 Fleming Mews,North Judithbury,077 KGG,no,1.0,12,1366,4,2,1,1,yes,yes,4.0,0.0,1,Purpose.NewCar,Property.RealEstate,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
072-61-1559,Bryan,Chavez,1989-03-19,M,639 Justin Row Apt. 742,North Judithbury,BR5 Q0B,no,0.0,36,8435,2,2,1,1,no,yes,2.0,0.0,0,Purpose.UsedCar,Property.Unknown,Job.Management.SelfEmp.HighlyQualified,Housing.ForFree,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.None
049-02-2274,Ronald,Perry,1995-03-19,M,5561 Snyder Causeway Suite 477,East Jill,D10 3LT,no,2.0,15,4837,2,4,1,1,no,yes,7.0,0.0,0,Purpose.Business,Property.Insurance,Job.SkilledEmployee,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.gt.200,OtherInstallmentPlans.None
277-90-2791,Brian,Morris,2000-12-17,M,21358 Sarah Ways Apt. 401,New Kellystad,596JCI,yes,0.0,12,1053,4,4,2,1,yes,yes,4.0,0.0,0,Purpose.Radio.Television,Property.RealEstate,Job.SkilledEmployee,Housing.Rent,OtherDebtorsGuarantors.CoApplicant,CreditHistory.Delay,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
232-12-4323,Tim,Silva,1967-08-02,M,52967 Aimee Garden,North Judithbury,745 7PV,no,2.0,24,4059,4,1,1,1,yes,yes,0.0,347.0,0,Purpose.NewCar,Property.Insurance,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.None
780-68-8421,Pamela,Dawson,1984-10-27,F,331 Teresa Circle Apt. 037,Lake Debra,539-GPD,yes,1.0,6,1096,4,3,2,1,yes,no,5.0,0.0,0,Purpose.NewCar,Property.Insurance,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
434-22-5033,Scott,Hodges,1982-03-25,M,728 Robin Forges Suite 679,North Judithbury,314 GYM,no,2.0,6,2450,2,4,1,2,yes,no,0.0,0.0,0,Purpose.NewCar,Property.RealEstate,Job.UnskilledResident,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
564-11-5807,Tiffany,Ray,1997-08-28,F,71130 Lopez Burgs,East Jill,V41-QOL,yes,0.0,36,12829,2,4,2,1,no,yes,0.0,0.0,1,Purpose.Furniture.Equipment,Property.Insurance,Job.SkilledEmployee,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.None
623-64-8498,Jeffrey,Hernandez,1977-12-16,M,507 Wood Causeway Suite 634,East Jill,MMF 948,no,2.0,6,2165,3,2,1,1,no,yes,10.0,497.0,0,Purpose.NewCar,Property.Insurance,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
104-29-4396,Jeffrey,Maldonado,1985-06-18,M,31009 Allen Place,East Jessetown,IH-9666,no,1.0,6,1260,4,4,2,1,yes,yes,9.0,241.0,0,Purpose.Radio.Television,Property.Unknown,Job.SkilledEmployee,Housing.ForFree,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.None
698-09-2731,Jon,Jackson,1978-02-27,M,4940 Jackson Squares,North Judithbury,P43-25X,no,0.0,24,9913,3,4,2,1,yes,yes,11.0,0.0,0,Purpose.Repairs,Property.Unknown,Job.SkilledEmployee,Housing.ForFree,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.None
598-01-8001,Chelsea,Yoder,1997-11-17,F,76502 Ibarra Extension,East Jill,095Y7,yes,0.0,18,5742,2,2,1,1,yes,yes,2.0,0.0,1,Purpose.Radio.Television,Property.RealEstate,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
559-33-7971,Shane,Kennedy,1967-08-13,M,94388 Kari Trail,North Judithbury,DJ-5775,no,0.0,48,12814,3,4,2,2,yes,yes,2.0,0.0,1,Purpose.Furniture.Equipment,Property.Unknown,Job.SkilledEmployee,Housing.ForFree,OtherDebtorsGuarantors.None,CreditHistory.NoCredit.AllPaid,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
592-95-7057,Dawn,Ellis,1997-09-02,F,5897 Joseph Path Apt. 263,North Judithbury,70EL3,yes,1.0,24,6278,3,4,1,1,yes,yes,7.0,486.0,0,Purpose.UsedCar,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.None
196-06-9495,Heather,Garner,1994-11-08,F,1487 Joseph Springs,Lake Chad,9KM 644,yes,2.0,18,2003,4,4,1,2,yes,yes,4.0,0.0,0,Purpose.Radio.Television,Property.RealEstate,Job.UnskilledResident,Housing.Own,OtherDebtorsGuarantors.Guarantor,CreditHistory.PaidDuly,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
639-72-2665,Joseph,Cooper,1990-07-12,M,7954 Tara Parks,East Jessetown,7E284,no,2.0,26,14339,2,3,2,1,yes,yes,0.0,0.0,0,Purpose.UsedCar,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
159-12-4435,Elizabeth,Roberts,1989-08-20,F,70349 Brian Inlet Apt. 650,Lake Debra,488IEL,yes,2.0,15,2758,4,3,1,1,yes,yes,3.0,421.0,0,Purpose.Education,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.None
447-87-5284,Charles,Quinn,1979-07-24,M,143 Thomas Knoll Apt. 666,North Noahstad,IJ-9429,no,0.0,4,2705,2,1,2,2,yes,yes,7.0,0.0,0,Purpose.Radio.Television,Property.RealEstate,Job.UnskilledResident,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.None
142-68-7241,Robert,Taylor,1991-04-01,M,2683 Torres Hills,North Noahstad,782-661,no,1.0,36,4144,4,4,1,1,yes,yes,4.0,0.0,1,Purpose.Radio.Television,Property.CarOther,Job.SkilledEmployee,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
131-80-8901,Michael,Gordon,1979-09-04,M,5676 Murray Points Apt. 612,New Jessica,98J ZH5,no,1.0,6,1192,3,4,1,2,no,yes,0.0,0.0,0,Purpose.NewCar,Property.RealEstate,Job.UnskilledResident,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
580-62-5429,Steven,Rich,1989-09-01,M,2607 Combs Corner,Ericmouth,5IUD914,no,2.0,36,4091,3,1,2,2,yes,yes,4.0,0.0,0,Purpose.Education,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
639-89-3289,Sharon,Martinez,1993-06-13,F,382 Taylor Spring,East Jill,E40 7JU,yes,2.0,15,4736,2,4,2,1,no,yes,1.0,258.0,1,Purpose.NewCar,Property.CarOther,Job.SkilledEmployee,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
189-31-8958,Brian,Smith,1980-02-25,M,133 Thomas Village,East Jessetown,467-OMBD,yes,1.0,12,2705,4,4,1,1,yes,yes,1.0,0.0,0,Purpose.UsedCar,Property.RealEstate,Job.SkilledEmployee,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.Delay,CheckingAccountStatus.none,OtherInstallmentPlans.None
684-13-9647,David,Salazar,1996-04-10,M,916 Daisy Ferry Apt. 328,New Roberttown,WRG-7744,yes,1.0,24,2360,4,3,1,1,no,yes,6.0,139.0,0,Purpose.Radio.Television,Property.Insurance,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.None
143-60-7510,Johnny,Contreras,1995-08-17,M,1766 Anthony Mount Apt. 960,Port Keith,9JB 705,no,0.0,24,5589,4,2,2,1,yes,yes,0.0,519.0,0,Purpose.Radio.Television,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.None
860-83-7926,Donald,Holden,1988-05-12,M,835 Palmer Extensions Apt. 595,New Roberttown,24W•461,no,1.0,21,4174,2,1,1,1,yes,yes,0.0,0.0,1,Purpose.Education,Property.CarOther,Job.SkilledEmployee,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.gt.200,OtherInstallmentPlans.None
031-94-2608,Jamie,Ruiz,1945-11-03,F,884 Heidi Radial,East Jill,9LS 610,yes,2.0,6,2473,4,3,1,1,no,yes,,42.0,0,Purpose.NewCar,Property.Insurance,Job.Management.SelfEmp.HighlyQualified,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
622-81-0483,Crystal,Ortega,1984-03-07,F,753 Daniel Extensions Suite 610,North Judithbury,17I DB5,yes,2.0,18,6502,3,4,1,1,no,yes,10.0,0.0,0,Purpose.Furniture.Equipment,Property.Insurance,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
209-05-2303,Thomas,Morris,1979-07-18,M,2983 Johnny Mill Suite 332,East Jill,3-Q1901,no,2.0,48,13973,4,4,1,1,yes,yes,14.0,0.0,1,Purpose.NewCar,Property.Unknown,Job.Management.SelfEmp.HighlyQualified,Housing.ForFree,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.Bank
821-09-7191,Stephanie,Ward,1976-01-16,F,815 Faith Stream Suite 339,North Judithbury,Q82-LLT,yes,0.0,18,5488,1,1,1,1,yes,yes,0.0,0.0,0,Purpose.Furniture.Equipment,Property.Insurance,Job.UnskilledResident,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.gt.200,OtherInstallmentPlans.Stores
400-91-5864,Jeffrey,Bennett,1999-04-05,M,128 Garcia Parks,Lake Chad,3B 4T4RKA,yes,1.0,12,2761,1,1,1,1,yes,yes,0.0,0.0,1,Purpose.Radio.Television,Property.RealEstate,Job.SkilledEmployee,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
343-98-0974,Barry,Savage,1962-03-03,M,89389 Ross Centers Apt. 974,Ericmouth,ABK 643,no,1.0,24,3658,4,4,2,1,no,yes,8.0,0.0,0,Purpose.NewCar,Property.Unknown,Job.SkilledEmployee,Housing.ForFree,OtherDebtorsGuarantors.None,CreditHistory.Delay,CheckingAccountStatus.none,OtherInstallmentPlans.None
278-93-0684,Charles,Payne,1990-01-09,M,037 Linda Port Apt. 516,North Judithbury,91X 872,no,2.0,30,11430,4,4,1,1,yes,yes,9.0,40.0,1,Purpose.Furniture.Equipment,Property.Insurance,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
881-49-0297,Brian,Crawford,1987-09-30,M,567 Harrington Wells,New Jessica,3A 8B9AYZ,no,2.0,18,5155,2,1,1,2,yes,yes,4.0,0.0,1,Purpose.Furniture.Equipment,Property.RealEstate,Job.UnskilledResident,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.gt.200,OtherInstallmentPlans.None
233-53-8786,Juan,Williams,1960-03-24,M,266 Darrell Crest Suite 535,East Jessetown,3-B3190,no,2.0,12,2259,4,4,2,1,yes,yes,15.0,0.0,0,Purpose.NewCar,Property.RealEstate,Job.UnskilledResident,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.None
133-78-6518,Keith,Ritter,1977-09-26,M,301 David Falls,Ericmouth,934BKL,no,0.0,24,2399,4,2,2,2,yes,yes,,0.0,1,Purpose.NewCar,Property.RealEstate,Job.SkilledEmployee,Housing.ForFree,OtherDebtorsGuarantors.None,CreditHistory.Delay,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
327-90-8871,Karen,Martinez,1984-06-03,F,48375 Scott Hollow,New Jessica,43Y R84,yes,1.0,24,3640,4,4,1,1,no,yes,3.0,0.0,0,Purpose.NewCar,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.None
716-57-7435,Jonathan,Brown,1989-05-09,M,974 James Dam Apt. 483,Jacquelineland,L20 3XZ,no,1.0,24,2794,3,1,1,2,yes,yes,6.0,0.0,0,Purpose.Radio.Television,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.Bank
046-29-3371,Tiffany,Smith,1996-07-12,F,4964 Brian Walk,North Judithbury,66M PA7,yes,2.0,12,1127,4,4,1,1,yes,yes,1.0,0.0,1,Purpose.Radio.Television,Property.RealEstate,Job.UnskilledResident,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.ThisBank.AllPaid,CheckingAccountStatus.lt.0,OtherInstallmentPlans.Bank
744-80-7112,James,Keller,1985-09-02,M,408 Pineda Rest,Robinsonshire,5-49305,no,2.0,48,15944,2,1,2,1,no,yes,6.0,67.0,0,Purpose.UsedCar,Property.Unknown,Job.SkilledEmployee,Housing.ForFree,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.None
016-36-4496,Sharon,Patton,1998-07-05,F,86487 Armstrong Port,North Judithbury,84-26732,yes,0.0,12,1793,4,4,2,1,yes,yes,7.0,290.0,0,Purpose.Repairs,Property.RealEstate,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.None
474-03-7208,Bradley,Wright,1976-09-27,M,9609 Ward Shoals Suite 901,Cassandraton,427 SVK,no,2.0,6,3150,2,4,1,2,yes,yes,16.0,947.0,0,Purpose.Radio.Television,Property.Insurance,Job.UnskilledResident,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.ThisBank.AllPaid,CheckingAccountStatus.none,OtherInstallmentPlans.Bank
646-23-2407,Adam,Johnson,1988-01-08,M,8360 Joshua Ridge Suite 172,Port Keith,YZ4 4723,yes,1.0,48,12598,1,1,2,1,no,yes,4.0,0.0,1,Purpose.Radio.Television,Property.RealEstate,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.Guarantor,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
615-31-5730,Seth,Douglas,1993-10-20,M,02879 Williams Stravenue,North Judithbury,5B 8W0IIA,no,2.0,12,3591,4,1,1,1,yes,yes,0.0,172.0,0,Purpose.NewCar,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
026-42-9945,Ashley,Hunter,1954-06-25,F,133 Hudson Village,New Jessica,1N642,yes,1.0,9,2158,4,4,2,1,no,yes,7.0,0.0,0,Purpose.Education,Property.Insurance,Job.Management.SelfEmp.HighlyQualified,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
803-75-5637,Richard,Rogers,2000-01-26,M,574 Ethan Cape Suite 290,North Judithbury,TGZ K88,no,2.0,12,2396,2,1,1,1,yes,yes,0.0,0.0,1,Purpose.Radio.Television,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.Stores
868-68-0843,Teresa,Gray,1992-06-13,F,261 Susan Fork,Herrerafurt,898-681,yes,0.0,18,4100,3,3,2,1,yes,yes,0.0,258.0,1,Purpose.NewCar,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.NoCredit.AllPaid,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
082-46-9183,Lisa,Hopkins,1991-11-14,F,4394 Mark Union Suite 375,North Noahstad,765-DWH,yes,1.0,21,9005,1,4,2,1,no,yes,3.0,130.0,1,Purpose.NewCar,Property.Insurance,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.NoCredit.AllPaid,CheckingAccountStatus.none,OtherInstallmentPlans.Bank
350-41-1933,Jonathan,Melendez,1993-07-22,M,376 Ashley Views Apt. 836,East Jill,294S4,no,2.0,24,6394,3,4,1,1,yes,yes,4.0,0.0,1,Purpose.Furniture.Equipment,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.ThisBank.AllPaid,CheckingAccountStatus.lt.0,OtherInstallmentPlans.Bank
025-89-2736,Brad,Fisher,1989-08-17,M,732 Smith Crest,Cassandraton,87-1206I,no,2.0,18,3470,2,2,2,1,yes,yes,0.0,0.0,1,Purpose.Furniture.Equipment,Property.RealEstate,Job.UnskilledResident,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
419-81-7369,William,Anderson,1972-04-06,M,5268 Jennifer Crest Suite 599,Herrerafurt,15D XB7,no,2.0,24,5335,4,4,1,2,no,yes,12.0,18.0,0,Purpose.UsedCar,Property.Unknown,Job.SkilledEmployee,Housing.ForFree,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.Bank
305-64-5589,Patrick,Graham,1997-06-01,M,229 Edwin Avenue Suite 765,North Judithbury,89-F413,no,1.0,24,2783,4,4,1,1,yes,yes,5.0,0.0,1,Purpose.Radio.Television,Property.CarOther,Job.UnskilledResident,Housing.Rent,OtherDebtorsGuarantors.Guarantor,CreditHistory.ThisBank.AllPaid,CheckingAccountStatus.lt.0,OtherInstallmentPlans.Bank
122-37-4487,Amber,Holmes,1992-11-01,F,5652 Bobby Street Apt. 684,Lake Debra,154 2TK,yes,1.0,6,1229,2,1,1,1,yes,yes,0.0,0.0,0,Purpose.Radio.Television,Property.Insurance,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Delay,CheckingAccountStatus.gt.200,OtherInstallmentPlans.Bank
551-25-0110,John,Walker,1984-01-30,M,4913 Thomas Ford,North Noahstad,QYF-0908,no,0.0,36,22300,1,4,1,1,no,yes,2.0,140.0,1,Purpose.NewCar,Property.Unknown,Job.SkilledEmployee,Housing.ForFree,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
763-29-1219,John,Carson,1985-01-03,M,49678 Mariah Hill Apt. 176,Lisatown,ICE-4151,no,0.0,24,8482,4,2,2,1,no,yes,3.0,103.0,0,Purpose.Business,Property.Insurance,Job.Management.SelfEmp.HighlyQualified,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Delay,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.Bank
894-29-3206,Erin,Hunter,1998-01-04,F,8150 Garcia Squares Suite 380,Port Keith,U29 6AH,yes,2.0,24,2795,3,2,2,1,no,yes,4.0,438.0,0,Purpose.Radio.Television,Property.Insurance,Job.SkilledEmployee,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.Delay,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
503-72-3417,Derek,Hernandez,1985-07-01,M,742 Cynthia Corners,North Judithbury,XXG 061,no,2.0,12,2470,2,3,1,1,yes,yes,5.0,0.0,1,Purpose.NewCar,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
557-62-4841,Michael,Williams,1986-10-07,M,693 Washington Shoals Apt. 434,Lisatown,6PP95,no,1.0,24,4640,2,2,1,1,yes,yes,9.0,1166.0,0,Purpose.Radio.Television,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.None
298-35-8315,Brent,Rodriguez,1980-12-08,M,7536 Gregory Island Apt. 562,Ramirezstad,630-ZPT,no,2.0,48,7162,4,1,2,2,no,yes,5.0,448.0,0,Purpose.Radio.Television,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
420-29-9380,Cindy,Rosales,1991-04-26,F,85456 Lamb Manors Suite 404,East Jessetown,XHK-047,yes,1.0,48,12164,3,2,1,1,no,yes,3.0,0.0,1,Purpose.Radio.Television,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
065-84-0807,Sheri,Herrera,1997-07-15,F,952 Stephanie Brooks,East Jessetown,5CY W58,yes,2.0,24,5821,4,4,1,1,no,yes,0.0,0.0,1,Purpose.Furniture.Equipment,Property.RealEstate,Job.UnskilledResident,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
514-51-7945,Joseph,Cox,1983-10-11,M,86342 Rivera Forge,North Judithbury,XHA-0081,no,1.0,30,10717,3,2,1,1,yes,yes,6.0,0.0,0,Purpose.Radio.Television,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.CoApplicant,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.None
740-91-6806,Amanda,Campbell,1995-03-06,F,30416 Anderson Streets,New Jessica,118C,yes,0.0,24,9779,2,4,1,1,no,yes,,546.0,0,Purpose.UsedCar,Property.Insurance,Job.Management.SelfEmp.HighlyQualified,Housing.Rent,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.none,OtherInstallmentPlans.None
672-74-7724,Alicia,Newton,1999-10-06,F,96394 Coleman Summit,New Kellystad,314 JIO,yes,1.0,15,1451,4,4,1,1,yes,yes,4.0,0.0,0,Purpose.Business,Property.Insurance,Job.UnskilledResident,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.lt.0,OtherInstallmentPlans.None
230-74-0408,James,Jordan,1994-11-22,M,8474 Patrick Parks,New Roberttown,MLY 817,no,1.0,9,1948,4,4,2,1,yes,yes,16.0,0.0,0,Purpose.Radio.Television,Property.CarOther,Job.UnskilledResident,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
859-61-8576,Jennifer,Hall,1997-03-13,F,9145 Lisa Corner Apt. 823,East Jill,SHC-269,yes,1.0,15,5018,2,3,2,1,yes,yes,6.0,0.0,0,Purpose.Furniture.Equipment,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.CoApplicant,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.Bank
814-63-8939,Miranda,Knight,1994-05-13,F,74645 Benjamin Spurs,New Roberttown,960-438,yes,2.0,12,5274,2,1,1,1,yes,yes,7.0,0.0,0,Purpose.Radio.Television,Property.RealEstate,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.PaidDuly,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
171-26-7170,Kathryn,Chung,1988-12-26,F,7788 Samantha Manors,North Judithbury,CME-0281,yes,0.0,24,3469,3,2,2,1,no,yes,2.0,256.0,0,Purpose.Education,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.none,OtherInstallmentPlans.None
298-67-3350,Sergio,Wilson,1995-04-16,M,2872 Ross Hill Apt. 644,North Judithbury,KTL 922,no,2.0,36,5076,4,4,2,1,yes,yes,0.0,0.0,1,Purpose.NewCar,Property.CarOther,Job.SkilledEmployee,Housing.Own,OtherDebtorsGuarantors.None,CreditHistory.Critical,CheckingAccountStatus.0.to.200,OtherInstallmentPlans.None
